Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1737101940851, PNUTUSDT,138482318,0.62035,33642.0,1737101940807,True
1737101941372, PNUTUSDT,138482339,0.62053,23057.0,1737101941306,True
1737101941967, SWARMSUSDT,3648230,0.1762,81627.0,1737101941812,False
1737101950880, SWARMSUSDT,3648262,0.1758,97551.0,1737101950877,True
1737101953222, PNUTUSDT,138482682,0.62181,59056.0,1737101953176,False
1737101954064, PNUTUSDT,138482720,0.62212,20879.0,1737101953909,False
1737101954972, PNUTUSDT,138482743,0.62222,16248.0,1737101954962,False
1737101958846, PNUTUSDT,138482869,0.62249,58654.0,1737101958831,True
1737101961611, SWARMSUSDT,3648305,0.1762,145991.0,1737101961542,False
1737101969495, PNUTUSDT,138483193,0.62214,54085.0,1737101969485,True
1737101976091, PNUTUSDT,138483299,0.62239,20876.0,1737101976061,True
1737101979080, SWARMSUSDT,3648355,0.1764,72111.0,1737101979039,True
1737101981030, SWARMSUSDT,3648360,0.1765,79928.0,1737101980962,False
1737101985303, SWARMSUSDT,3648392,0.1769,66481.0,1737101985148,False
1737101987897, SWARMSUSDT,3648407,0.177,70806.0,1737101987742,False
1737102003726, PNUTUSDT,138484006,0.62268,17060.0,1737102003672,False
1737102003815, PNUTUSDT,138484010,0.62268,16191.0,1737102003809,False
1737102010755, PNUTUSDT,138484304,0.62434,25989.0,1737102010748,True
1737102012681, SWARMSUSDT,3648509,0.1762,56883.0,1737102012526,False
1737102017979, PNUTUSDT,138484664,0.625,18124.0,1737102017972,False
1737102017981, PNUTUSDT,138484665,0.625,16252.0,1737102017976,True
1737102019648, SWARMSUSDT,3648532,0.1761,188012.0,1737102019564,False
1737102026079, SWARMSUSDT,3648553,0.1766,64366.0,1737102026034,False
1737102040076, SWARMSUSDT,3648587,0.1766,80215.0,1737102040072,True
1737102044030, PNUTUSDT,138485448,0.62421,22592.0,1737102044025,True
1737102045056, PNUTUSDT,138485525,0.62396,16117.0,1737102045053,False
1737102045486, SWARMSUSDT,3648617,0.1768,150298.0,1737102045475,False
1737102058254, SWARMSUSDT,3648673,0.1769,76406.0,1737102058250,False
1737102060770, PNUTUSDT,138485896,0.62379,41610.0,1737102060764,True
1737102065032, PNUTUSDT,138486174,0.6221,17670.0,1737102065026,True
1737102072610, SWARMSUSDT,3648732,0.1768,187528.0,1737102072601,False
1737102072731, SWARMSUSDT,3648733,0.1769,69918.0,1737102072607,False
1737102073473, SWARMSUSDT,3648738,0.1767,73080.0,1737102073467,True
1737102075182, PNUTUSDT,138486661,0.622,92906.0,1737102075172,True
1737102075192, PNUTUSDT,138486701,0.62249,24906.0,1737102075177,False
1737102075195, PNUTUSDT,138486705,0.6225,62826.0,1737102075179,False
1737102075198, PNUTUSDT,138486710,0.6225,31053.0,1737102075182,False
1737102075201, PNUTUSDT,138486712,0.6225,22085.0,1737102075185,False
1737102075232, PNUTUSDT,138486746,0.6225,34709.0,1737102075219,False
1737102078496, SWARMSUSDT,3648765,0.1768,130458.0,1737102078485,False
1737102081059, SWARMSUSDT,3648786,0.1772,93203.0,1737102081054,False
1737102081059, SWARMSUSDT,3648787,0.1773,117663.0,1737102081054,False
1737102081059, SWARMSUSDT,3648788,0.1774,84177.0,1737102081055,False
1737102083040, SWARMSUSDT,3648820,0.1772,68325.0,1737102083034,True
1737102083040, SWARMSUSDT,3648821,0.1771,64690.0,1737102083034,True
1737102088879, PNUTUSDT,138487084,0.623,84996.0,1737102088861,False
1737102091808, PNUTUSDT,138487145,0.62256,128902.0,1737102091801,True
1737102096714, PNUTUSDT,138487387,0.62299,23745.0,1737102096708,False
1737102096714, PNUTUSDT,138487388,0.623,72864.0,1737102096708,False
1737102096718, PNUTUSDT,138487526,0.62447,16655.0,1737102096710,False
1737102096719, PNUTUSDT,138487559,0.62487,27851.0,1737102096710,False
1737102096733, PNUTUSDT,138487574,0.625,338234.0,1737102096716,True
1737102096736, PNUTUSDT,138487580,0.625,75164.0,1737102096726,True
1737102096763, PNUTUSDT,138487636,0.625,18986.0,1737102096758,False
1737102119938, SWARMSUSDT,3648976,0.1774,61060.0,1737102119896,True
1737102128649, SWARMSUSDT,3649015,0.1772,203825.0,1737102128626,True
1737102128938, SWARMSUSDT,3649018,0.177,140499.0,1737102128911,True
1737102147726, PNUTUSDT,138489676,0.621,20524.0,1737102147665,True
1737102155228, SWARMSUSDT,3649097,0.1765,59990.0,1737102155225,True
1737102155229, SWARMSUSDT,3649099,0.1763,90061.0,1737102155225,True
1737102166182, PNUTUSDT,138490101,0.61993,58140.0,1737102166171,True
1737102173705, SWARMSUSDT,3649178,0.176,76131.0,1737102173481,True
1737102178353, SWARMSUSDT,3649213,0.1755,64590.0,1737102178350,True
1737102181600, SWARMSUSDT,3649237,0.1758,150140.0,1737102181587,False
